发货时间,订单号,物流公司,运单号,包裹状态
2025-02-05 11:07:44,250204-569376785941878,中通快递,78479856971184	,已签收
2025-02-05 11:07:42,250204-662028971562856,中通快递,78479856932051	,已签收
2025-02-05 11:07:42,250204-602480330362449,中通快递,78479856971383	,已签收
2025-02-05 11:07:42,250204-550544392491635,中通快递,78479856958073	,已签收
2025-02-05 11:07:42,250204-517419907383267,中通快递,78479856969038	,已签收
2025-02-05 11:07:42,250204-503578694000102,中通快递,78479856957909	,已签收
2025-02-05 11:07:42,250204-496909708863505,中通快递,78479856957965	,已签收
2025-02-05 11:07:42,250204-470013776260883,中通快递,78479857274897	,已签收
2025-02-05 11:07:42,250204-426434967911115,中通快递,78479856968932	,已签收
2025-02-05 11:07:42,250204-400608478741941,中通快递,78479857275590	,已签收
2025-02-05 11:07:42,250204-369486774623912,中通快递,78479856955656	,已签收
2025-02-05 11:07:42,250204-339214416270581,中通快递,78479856974553	,已签收
2025-02-05 11:07:42,250204-296013022853717,中通快递,78479856971327	,已签收
2025-02-05 11:07:42,250204-271665119613412,中通快递,78479856971092	,已签收
2025-02-05 11:07:42,250204-231661923902769,中通快递,78479857275036	,已签收
2025-02-05 11:07:42,250204-208813463143807,中通快递,78479856958392	,已签收
2025-02-05 11:07:42,250204-203696454021654,中通快递,78479856968973	,已签收
2025-02-05 11:07:42,250204-150680441262878,中通快递,78479856967857	,已签收
2025-02-05 11:07:42,250204-058825193793620,中通快递,78479856967829	,已签收
2025-02-05 11:07:42,250204-056402941593448,中通快递,78479856978439	,已签收
2025-02-05 11:07:42,250204-049555781942142,中通快递,78479857274657	,已签收
2025-02-05 11:07:42,250204-032579305852203,中通快递,78479856958377	,已签收
2025-02-05 11:07:42,250204-028657620501199,中通快递,78479856920989	,已签收
2025-02-05 11:07:42,250204-015539976484083,中通快递,78479856923814	,已签收
2025-02-05 11:07:41,250204-615084265900747,中通快递,78479856968966	,已签收
2025-02-05 11:07:41,250204-604797745543430,中通快递,78479856920394	,已签收
2025-02-05 11:07:41,250204-585220811161802,中通快递,78479856969079	,已签收
2025-02-05 11:07:41,250204-547650281073313,中通快递,78479856970466	,已签收
2025-02-05 11:07:41,250204-530757794161451,中通快递,78479857274828	,已签收
2025-02-05 11:07:41,250204-516874637643833,中通快递,78479856920404	,已签收
2025-02-05 11:07:41,250204-490324683111056,中通快递,78479856923756	,已签收
2025-02-05 11:07:41,250204-486235236643879,中通快递,78479856967786	,已签收
2025-02-05 11:07:41,250204-484578444942370,中通快递,78479856958316	,已签收
2025-02-05 11:07:41,250204-437969262233380,中通快递,78479856920509	,已签收
2025-02-05 11:07:41,250204-417259917691843,中通快递,78479856981155	,已签收
2025-02-05 11:07:41,250204-408147729933481,中通快递,78479856958193	,已签收
2025-02-05 11:07:41,250204-403030741312020,中通快递,78479856971687	,已签收
2025-02-05 11:07:41,250204-399863989762969,中通快递,78479856967620	,已签收
2025-02-05 11:07:41,250204-358004846182311,中通快递,78479856978214	,已签收
2025-02-05 11:07:41,250204-325310288162548,中通快递,78479856959105	,已签收
2025-02-05 11:07:41,250204-319522096661231,中通快递,78479856974594	,已签收
2025-02-05 11:07:41,250204-267271575132702,中通快递,78479856958627	,已签收
2025-02-05 11:07:41,250204-261724587532179,中通快递,78479857274777	,已签收
2025-02-05 11:07:41,250204-260801840713710,中通快递,78479856974699	,已签收
2025-02-05 11:07:41,250204-165517749763866,中通快递,78479856957858	,已签收
2025-02-05 11:07:41,250204-153469632930684,中通快递,78479856971419	,已签收
2025-02-05 11:07:41,250204-132603001211984,中通快递,78479856932289	,已签收
2025-02-05 11:07:41,250204-069048789390151,中通快递,78479857274907	,已签收
2025-02-05 11:07:41,250204-042488317490402,中通快递,78479856958918	,已签收
2025-02-05 11:07:41,250204-021432931882123,中通快递,78479856974786	,已签收
2025-02-05 11:07:40,250204-660602929453047,中通快递,78479856923791	,已签收
2025-02-05 11:07:40,250204-622728364324059,中通快递,78479856967844	,已签收
2025-02-05 11:07:40,250204-607303842180295,中通快递,78479857275559	,转运中
2025-02-05 11:07:40,250204-572270865943027,中通快递,78479856974666	,已签收
2025-02-05 11:07:40,250204-566954565232434,中通快递,78479856968917	,已签收
2025-02-05 11:07:40,250204-499415826851538,中通快递,78479856974538	,已签收
2025-02-05 11:07:40,250204-491404736923355,中通快递,78479856958548	,已签收
2025-02-05 11:07:40,250204-475864820041917,中通快递,78479856977629	,已签收
2025-02-05 11:07:40,250204-387931236721863,中通快递,78479856958349	,已签收
2025-02-05 11:07:40,250204-386421287351531,中通快递,78479856975455	,已签收
2025-02-05 11:07:40,250204-384974272822342,中通快递,78479856920948	,已签收
2025-02-05 11:07:40,250204-359955249453421,中通快递,78479857274976	,已签收
2025-02-05 11:07:40,250204-318830036503200,中通快递,78479856974581	,已签收
2025-02-05 11:07:40,250204-280944975381987,中通快递,78479856958298	,已签收
2025-02-05 11:07:40,250204-248198009221928,中通快递,78479856958285	,已签收
2025-02-05 11:07:40,250204-168275514881174,中通快递,78479857274716	,已签收
2025-02-05 11:07:40,250204-168160213282187,中通快递,78479856959054	,已签收
2025-02-05 11:07:40,250204-162214725253959,中通快递,78479856958045	,已签收
2025-02-05 11:07:40,250204-072949450310244,中通快递,78479857274884	,已签收
2025-02-05 11:07:40,250204-058510579210257,中通快递,78479856958471	,已签收
2025-02-05 11:07:40,250204-049996173693861,中通快递,78479856958308	,已签收
2025-02-05 11:07:40,250204-043715213650975,中通快递,78479856969025	,已签收
2025-02-05 11:07:40,250204-034414292520583,中通快递,78479857274586	,已签收
2025-02-05 11:07:40,250204-026570965331026,中通快递,78479856957753	,已签收
2025-02-05 11:07:40,250204-000629195040522,中通快递,78479856970731	,已签收
2025-02-05 10:39:32,250204-288620562072712,中通快递,78479854064012	,已签收
2025-02-05 10:38:57,250204-547063120313060,中通快递,78479854059518	,已签收
2025-02-05 10:38:57,250204-514651604513473,中通快递,78479854064954	,已签收
2025-02-05 10:38:57,250204-459968386671709,中通快递,78479854063958	,已签收
2025-02-05 10:38:57,250204-378525468193598,中通快递,78479854019629	,已签收
2025-02-05 10:38:57,250204-153092155803183,中通快递,78479854016341	,已签收
2025-02-05 10:38:57,250204-066270073252928,中通快递,78479854064145	,已签收
2025-02-05 10:38:57,250204-063795402242761,中通快递,78479854063670	,已签收
2025-02-05 10:37:38,250204-291755856232546,中通快递,78479854016737	,已签收
2025-02-05 10:37:37,250205-503589159222185,中通快递,78479854008200	,已签收
2025-02-05 10:37:37,250204-060953792901834,中通快递,78479854008026	,已签收
2025-02-05 10:37:36,250204-654238083450405,中通快递,78479854009786	,已签收
2025-02-05 10:37:36,250204-643553052223409,中通快递,78479854016740	,已签收
2025-02-05 10:37:36,250204-503085853031545,中通快递,78479854009446	,已签收
2025-02-05 10:37:36,250204-438021732663107,中通快递,78479854006940	,已签收
2025-02-05 10:37:36,250204-303101428043121,中通快递,78479854009339	,已签收
2025-02-05 10:36:44,250204-597604503950332,中通快递,78479854064079	,已签收
2025-02-05 10:36:44,250204-319826204192027,中通快递,78479854060946	,已签收
2025-02-05 10:36:44,250204-233475939980310,中通快递,78479854059362	,已签收
2025-02-05 10:36:44,250204-036175921522322,中通快递,78479854016951	,已签收
2025-02-05 10:36:44,250204-018140382851563,中通快递,78479854064967	,已签收
2025-02-05 10:35:20,250204-642798139771502,中通快递,78479854060165	,已签收
2025-02-05 10:35:20,250204-612410334752398,中通快递,78479854063521	,已签收
2025-02-05 10:35:20,250204-610669698611888,中通快递,78479854064000	,已签收
2025-02-05 10:35:20,250204-583784282443118,中通快递,78479854010037	,已签收
2025-02-05 10:35:20,250204-571903916383125,中通快递,78479854006845	,已签收
2025-02-05 10:35:20,250204-543718183321881,中通快递,78479854009063	,已签收
2025-02-05 10:35:20,250204-532183815831360,中通快递,78479854008411	,已签收
2025-02-05 10:35:20,250204-509073180222918,中通快递,78479854010009	,已签收
2025-02-05 10:35:20,250204-435222014350188,中通快递,78479854019672	,已签收
2025-02-05 10:35:20,250204-411251587473190,中通快递,78479854008373	,已签收
2025-02-05 10:35:20,250204-313366965871713,中通快递,78479854008281	,已签收
2025-02-05 10:35:20,250204-183102348850319,中通快递,78479854065047	,已签收
2025-02-05 10:35:20,250204-165266143560595,中通快递,78479854065034	,已签收
2025-02-05 10:35:20,250204-063879299511336,中通快递,78479854064186	,已签收
2025-02-05 10:35:20,250204-009332396353494,中通快递,78479854017123	,已签收
2025-02-05 10:35:20,250204-007015011940205,中通快递,78479854063401	,已签收
2025-02-05 09:25:21,250204-566860255601893,中通快递,78479854064081	,已签收
2025-02-05 09:25:21,250204-500716050042664,中通快递,78479854059296	,已签收
2025-02-05 09:25:21,250204-116779989422585,中通快递,78479854009418	,已签收
2025-02-05 09:25:21,250204-104721365361838,中通快递,78479854008294	,已签收
2025-02-05 09:25:21,250204-087545669942473,中通快递,78479854065195	,已签收
2025-02-05 09:25:21,250204-070978179493966,中通快递,78479854017149	,已签收
2025-02-05 09:25:01,250204-227939468932342,中通快递,78479854009288	,已签收
2025-02-05 09:25:00,250204-508527920772535,中通快递,78479854064875	,已签收
2025-02-05 09:25:00,250204-466930910862558,中通快递,78479854065167	,已签收
2025-02-05 09:25:00,250204-379081213593928,中通快递,78479854063718	,已签收
2025-02-05 09:23:35,250204-664639936053627,中通快递,78479854008503	,已签收
2025-02-05 09:23:35,250204-518625707620848,中通快递,78479854016339	,已签收
2025-02-05 09:23:35,250204-518457997630352,中通快递,78479854064117	,已签收
2025-02-05 09:23:35,250204-492348455231640,中通快递,78479854063626	,已签收
2025-02-05 09:23:35,250204-289616740711545,中通快递,78479854009490	,已签收
2025-02-05 09:23:35,250204-191931431342606,中通快递,78479854017108	,已签收
2025-02-05 09:23:35,250204-132519104950462,中通快递,78479854019777	,已签收
2025-02-05 09:23:35,250204-103442071931649,中通快递,78479854061006	,已签收
2025-02-05 09:21:34,250204-118153561670097,中通快递,78479854064166	,已签收
2025-02-05 09:21:34,250204-030115130981924,中通快递,78479854019723	,已签收
2025-02-05 09:21:33,250204-652633782573656,中通快递,78479854059426	,已签收
2025-02-05 09:21:33,250204-062725886381688,中通快递,78479854016206	,已签收
2025-02-05 09:21:32,250204-660120542803315,中通快递,78479854063468	,已签收
2025-02-05 09:21:32,250204-449189036463147,中通快递,78479854059396	,已签收
2025-02-05 09:21:32,250204-403240446332853,中通快递,78479854008118	,已签收
2025-02-05 09:21:32,250204-334705487440106,中通快递,78479854019511	,已签收
2025-02-05 09:21:32,250204-277600048781602,中通快递,78479854009168	,已签收
2025-02-05 09:21:32,250204-177890967853824,中通快递,78479854016724	,已签收
2025-02-05 09:21:32,250204-104647913013155,中通快递,78479854008598	,已签收
2025-02-05 09:20:40,250204-401122291311507,中通快递,78479854064104	,已签收
2025-02-05 09:20:39,250204-375065219512110,中通快递,78479854064094	,已签收
2025-02-05 09:20:39,250204-225443847763955,中通快递,78479854065113	,已签收
2025-02-05 09:20:39,250204-142858053940004,中通快递,78479854009857	,已签收
2025-02-05 09:20:38,250204-424757194393872,中通快递,78479854008399	,已签收
2025-02-05 09:20:38,250204-332985844153667,中通快递,78479854008976	,已签收
2025-02-05 09:20:38,250204-146391703040426,中通快递,78479854059441	,已签收
2025-02-05 09:20:38,250204-115364411761302,中通快递,78479854063945	,已签收
2025-02-04 14:50:10,250201-233958347101876,韵达快递,464153673341677	,已签收
2025-02-04 14:46:24,250204-184570427733294,中通快递,78479598567171	,已签收
2025-02-04 14:46:24,250204-041617989223858,中通快递,78479598566971	,已签收
2025-02-04 14:46:10,250204-491928972860507,中通快递,78479598567541	,已签收
2025-02-04 14:46:10,250204-476483490092989,中通快递,78479598523629	,已签收
2025-02-04 14:46:10,250204-437424044400580,中通快递,78479598567506	,已签收
2025-02-04 14:46:10,250204-265541435783307,中通快递,78479598523524	,已签收
2025-02-04 14:46:10,250204-175426803281878,中通快递,78479598567051	,已签收
2025-02-04 14:45:52,250204-655066416753224,中通快递,78479598567496	,已签收
2025-02-04 14:45:52,250204-581676624161763,中通快递,78479598523657	,已签收
2025-02-04 14:45:52,250204-474753287821414,中通快递,78479598523603	,已签收
2025-02-04 14:45:52,250204-400912597430708,中通快递,78479598567526	,已签收
2025-02-04 14:45:52,250204-146066706763611,中通快递,78479598566984	,已签收
2025-02-04 14:44:18,250204-462946342500747,中通快递,78479598566997	,已签收
2025-02-04 14:44:18,250204-209463580260747,中通快递,78479598566997	,已签收
2025-02-04 14:43:53,250204-432569085482820,中通快递,78479598523631	,已签收
2025-02-04 14:42:12,250204-400304391680083,中通快递,78479598566956	,已签收
2025-02-04 14:42:12,250204-182242588960907,中通快递,78479598567421	,已签收
2025-02-04 14:42:12,250204-073169641011804,中通快递,78479598523616	,已签收
2025-02-04 14:42:12,250204-039887849083046,中通快递,78479598567488	,已签收
2025-02-04 14:41:52,250204-601043801623370,中通快递,78479598567554	,已签收
2025-02-04 14:41:52,250204-420615329404022,中通快递,78479598567434	,已签收
2025-02-04 14:41:52,250204-291766310524022,中通快递,78479598567434	,已签收
2025-02-04 14:41:52,250204-246331533642505,中通快递,78479598523540	,已签收
2025-02-04 14:41:52,250204-063648612761826,中通快递,78479598523685	,已签收
2025-02-04 14:41:23,250204-652350625410329,中通快递,78479598566816	,已签收
2025-02-04 14:41:23,250204-632878558721179,中通快递,78479598523578	,已签收
2025-02-04 14:41:23,250204-536839462503802,中通快递,78479598567327	,已签收
2025-02-04 14:41:23,250204-401793401131775,中通快递,78479598567008	,已签收
2025-02-04 14:41:23,250204-234839119373235,中通快递,78479598567092	,已签收
2025-02-04 14:41:23,250204-216352704130703,中通快递,78479598568308	,已签收
2025-02-04 14:41:23,250204-010045407610652,中通快递,78479598567128	,已签收
2025-02-04 14:41:06,250204-290644375913305,中通快递,78479598523473	,已签收
